gen,best,avg,median,worst,feasible_count,hard_feasible_count,soft_penalty_count,A_count,B_count,C_count,individuals_with_B,individuals_with_C,individuals_all_A,b_success,b_infeasible,b_repaired,c_success,c_infeasible,c_repaired,best_A_count,best_B_count,best_C_count,truck_distance,uav_distance,energy,plan_completion_time,air_ground_reward,penalty,elapsed,avg_B_candidate_score,b_candidate_accepted_count,b_decoded_success_count,b_failure_reasons,b_gene_count_in_population,b_individual_count,best_B_candidate_score,c_candidate_accepted_count,c_decoded_success_count,c_failure_reasons,c_gene_count_in_population,closure_route_cost,delay_cost,early_stop_reason,early_stop_triggered,energy_cost,final_return_penalty,infeasible_penalty,last_improvement_gen,min_fitness,mutation_b_added,mutation_b_removed,no_improvement_count,orders_where_B_feasible,population_size,raw_truck_distance,raw_uav_distance,repair_penalty,residual_cost,seconds_per_generation,station_queue_penalty,time_cost,total_fitness,truck_distance_cost,uav_distance_cost,unserved_penalty,waiting_cost
106,1680.934825504335,182110.58927598194,170997.53683346492,504402.1437722289,4,4,76,1042,249,309,79,80,0,210,39,0,214,95,116,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3773.8246550559998,-722.5574091483326,210,210,{'payload_exceed': 39},249,79,-935.4288771018172,214,214,"{'drone_not_at_independent_node': 62, 'payload_exceed': 33}",309,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5097,2116,11,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,26.73267674446106,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
107,1680.934825504335,181109.18610202632,196376.72750336345,605414.1938379453,7,7,73,1030,278,292,79,80,0,232,46,0,205,87,112,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3800.286854028702,-855.0502122634638,232,232,{'payload_exceed': 46},278,79,-915.0525353474918,205,205,"{'payload_exceed': 26, 'drone_not_at_independent_node': 61}",292,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5141,2150,12,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43737.46843398637,28376.55872964322,0.0,0.0,26.457143545150757,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
108,1680.934825504335,205438.9732024425,205505.28060845527,606168.5373461817,4,4,76,1015,286,299,80,79,0,225,61,0,206,93,103,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3840.2785291671753,-852.6239897004315,225,225,{'payload_exceed': 61},286,80,-928.3367230121048,206,206,"{'payload_exceed': 32, 'drone_not_at_independent_node': 61}",299,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5191,2172,13,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-08', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43737.46843398637,28376.55872964322,0.0,0.0,39.99169921875,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
109,1680.934825504335,193455.7976270881,204752.55360747082,425835.08997882414,5,5,75,1055,275,270,79,80,0,209,66,0,193,77,114,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3882.4044432640076,-838.6614040093768,209,209,{'payload_exceed': 66},275,79,-940.4511505573103,193,193,"{'payload_exceed': 26, 'drone_not_at_independent_node': 51}",270,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5246,2197,14,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43737.46843398637,28376.55872964322,0.0,0.0,42.130945444107056,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
110,1680.934825504335,185756.76796056292,205342.7653677435,515653.3219629947,5,5,75,1054,252,294,79,79,0,206,46,0,202,92,119,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3912.913215637207,-843.4733845772563,206,206,{'payload_exceed': 46},252,79,-942.7867548572156,202,202,"{'payload_exceed': 32, 'drone_not_at_independent_node': 60}",294,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5291,2221,15,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,30.505760431289673,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
111,1680.934825504335,186961.43522122846,204397.77462554484,416780.5525382023,5,5,75,1063,237,300,79,80,0,184,53,0,211,89,130,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3935.3210983276367,-852.1567266569429,184,184,{'payload_exceed': 53},237,79,-941.5182053494694,211,211,"{'payload_exceed': 35, 'drone_not_at_independent_node': 54}",300,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5348,2248,16,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,22.410894632339478,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
112,1680.934825504335,205304.1606892964,206984.32074149215,602969.2369681394,5,5,75,1035,265,300,80,80,0,212,53,0,198,102,121,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3957.385901927948,-853.9805377884081,212,212,{'payload_exceed': 53},265,80,-936.0092602965516,198,198,"{'drone_not_at_independent_node': 72, 'payload_exceed': 30}",300,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5401,2273,17,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,22.059781551361084,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
113,1680.934825504335,182382.01688384629,203157.18491472572,511877.40657492436,6,6,74,1041,268,291,79,80,0,226,42,0,197,94,106,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,3978.4336054325104,-863.5491427955226,226,226,{'payload_exceed': 42},268,79,-936.0092602965516,197,197,"{'drone_not_at_independent_node': 61, 'payload_exceed': 33}",291,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5447,2302,18,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-08', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43737.46843398637,28376.55872964322,0.0,0.0,21.052725553512573,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
114,1680.934825504335,182869.74298512557,202973.7299425471,505277.7992979035,5,5,75,1023,288,289,79,80,0,231,57,0,208,81,114,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,4019.0184903144836,-874.3436795685631,231,231,{'payload_exceed': 57},288,79,-936.0092602965516,208,208,"{'drone_not_at_independent_node': 64, 'payload_exceed': 17}",289,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5504,2329,19,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43737.46843398637,28376.55872964322,0.0,0.0,40.58488488197327,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
115,1680.934825504335,199929.66588008244,204693.79413787503,414022.86867784616,6,6,74,1006,288,306,78,80,0,234,54,0,209,97,112,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,4049.1179373264313,-763.089646276576,234,234,{'payload_exceed': 54},288,78,-945.3572450208785,209,209,"{'drone_not_at_independent_node': 71, 'payload_exceed': 26}",306,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5539,2348,20,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43737.46843398637,28376.55872964322,0.0,0.0,30.099447011947632,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
116,1680.934825504335,214091.2486174517,207078.43466023804,503584.38411498617,5,5,75,995,309,296,80,80,0,243,66,0,202,94,112,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,4069.5631840229034,-855.5524798001651,243,243,{'payload_exceed': 66},309,80,-950.7011423858145,202,202,"{'drone_not_at_independent_node': 60, 'payload_exceed': 34}",296,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5595,2384,21,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,20.440552949905396,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
117,1680.934825504335,188718.7427067714,205264.19486759242,503859.8193233175,10,10,70,1021,308,271,80,79,0,251,57,0,190,81,100,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,4094.3609817028046,-859.7645842821851,251,251,"{'payload_exceed': 56, 'energy_not_enough': 1}",308,80,-949.9458059142112,190,190,"{'payload_exceed': 32, 'drone_not_at_independent_node': 48, 'energy_not_enough': 1}",271,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5642,2412,22,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-04', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-10']",80,43737.46843398637,28376.55872964322,0.0,0.0,24.802491426467896,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
118,1680.934825504335,167689.66084778015,143872.1857172295,419935.02646805346,10,10,70,1031,297,272,80,80,0,260,37,0,188,84,94,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,4117.064244031906,-834.6940003710209,260,260,{'payload_exceed': 37},297,80,-937.3603848765226,188,188,"{'payload_exceed': 33, 'drone_not_at_independent_node': 51}",272,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5679,2442,23,"['DYN-BENCH-01', 'DYN-BENCH-02', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05']",80,43737.46843398637,28376.55872964322,0.0,0.0,22.698219299316406,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
119,1680.934825504335,176025.25426884918,167668.09682114632,610614.3653451673,7,7,73,1003,322,275,80,79,0,270,52,0,197,78,91,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,4144.877543210983,-868.3415723653325,270,270,{'payload_exceed': 52},322,80,-945.3572450208785,197,197,"{'payload_exceed': 34, 'drone_not_at_independent_node': 44}",275,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5735,2474,24,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'DYN-BENCH-10', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43737.46843398637,28376.55872964322,0.0,0.0,27.814862728118896,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
120,1680.934825504335,162393.113466885,124700.11022204431,519244.61725774716,4,4,76,989,323,288,80,79,0,273,50,0,218,70,112,13,4,3,43737.46843398637,28376.55872964322,657.8916293774149,4452.865171142321,4000.0,0,4180.460941553116,-873.3570444712211,273,273,{'payload_exceed': 50},323,80,-941.6294550617419,218,218,"{'payload_exceed': 36, 'drone_not_at_independent_node': 34}",288,0.0,0.0,,False,657.8916293774149,0.0,0.0,95,1680.934825504335,5784,2498,24,"['DYN-BENCH-01', 'DYN-BENCH-03', 'DYN-BENCH-05', 'DYN-BENCH-06', 'DYN-BENCH-07', 'DYN-BENCH-09', 'ORD-STATIC-01', 'ORD-STATIC-03', 'ORD-STATIC-04', 'ORD-STATIC-05', 'ORD-STATIC-09']",80,43737.46843398637,28376.55872964322,0.0,0.0,35.58176231384277,0.0,4452.865171142321,1680.934825504335,0.0,0.0,0.0,570.1780249845998
